test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,7035
Bug new joiner was not publishing on correct SFU,6297.596258842611,0.0,37,120,failed,7035
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7035
Create and join a group call,2147.104835261384,0.0,10,155,failed,7035
Decline a new video call in DM as widget,3370.822891238401,0.0,33,64,failed,7035
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7035
Footer interaction in PiP,5969.394835332257,0.0,26,48,failed,7035
Landing page,0.0,0.0,0,0,pass,7035
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7035
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7035
Put call in PIP,9909.62267024398,0.0,47,117,pass,7035
Sharing screen in group call,902.7881553121034,0.0,2,30,failed,7035
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7035
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7035
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7035
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7035
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7035
Start a new call as widget,2820.858276935435,0.0,69,64,failed,7035
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7035
Start a new video call in DM as widget,3370.822891238401,0.0,44,64,failed,7035
Start a new voice call in DM as widget,3232.8832340641243,0.0,43,64,failed,7035
Test federated call with rtc modes compat and compat,2101.4647667930203,0.0,73,61,failed,7035
Test federated call with rtc modes compat and legacy,1905.8631308080417,0.0,11,61,failed,7035
Test federated call with rtc modes legacy and compat,8351.420838494256,0.0,107,119,failed,7035
Test federated call with rtc modes legacy and legacy,2341.9768180065016,0.0,19,61,failed,7035
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,12,62,failed,7035
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7035
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7035
has title,0.0,0.0,0,0,pass,7035
