test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6955
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,65,120,failed,6955
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",894.0939729582108,0.0,3,14,failed,6955
Create and join a group call,1317.5603819618636,0.0,4,61,failed,6955
Decline a new video call in DM as widget,2204.629554012839,0.0,13,64,failed,6955
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6955
Footer interaction in PiP,5199.977543103269,0.0,23,48,failed,6955
Landing page,0.0,0.0,0,0,pass,6955
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6955
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6955
Put call in PIP,9797.082174623176,0.0,48,117,pass,6955
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6955
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,failed,6955
Should request JWT token before starting the call,894.0939729582108,0.0,3,17,failed,6955
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,failed,6955
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6955
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6955
Start a new call as widget,5052.184676360606,0.0,43,119,failed,6955
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6955
Start a new video call in DM as widget,2204.629554012839,0.0,48,64,failed,6955
Start a new voice call in DM as widget,2204.629554012839,0.0,19,64,failed,6955
Test federated call with rtc modes compat and compat,5611.58100559219,0.0,58,119,failed,6955
Test federated call with rtc modes compat and legacy,2097.684631644455,0.0,8,61,failed,6955
Test federated call with rtc modes legacy and compat,902.7881553121034,0.0,4,61,failed,6955
Test federated call with rtc modes legacy and legacy,4883.214364521074,0.0,60,119,failed,6955
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,97,120,failed,6955
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6955
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6955
has title,0.0,0.0,0,0,pass,6955
