test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6883
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,34,120,failed,6883
Create and join a group call,1732.3326086116238,0.0,10,155,failed,6883
Decline a new video call in DM as widget,6963.313659105492,0.0,23,113,failed,6883
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6883
Footer interaction in PiP,5984.20861329963,0.0,16,48,failed,6883
Landing page,0.0,0.0,0,0,pass,6883
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6883
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6883
Put call in PIP,9797.082174623176,0.0,93,117,pass,6883
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6883
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6883
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6883
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,failed,6883
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6883
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6883
Start a new call as widget,5052.184676360606,0.0,39,119,failed,6883
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6883
Start a new video call in DM as widget,6963.313659105492,0.0,44,113,failed,6883
Start a new voice call in DM as widget,4591.801867136543,0.0,34,113,failed,6883
Test federated call with rtc modes compat and compat,8807.700482291748,0.0,161,119,failed,6883
Test federated call with rtc modes compat and legacy,8656.928255641988,0.0,33,119,failed,6883
Test federated call with rtc modes legacy and compat,8086.307969294199,0.0,33,119,failed,6883
Test federated call with rtc modes legacy and legacy,8086.307969294199,0.0,35,119,failed,6883
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,50,120,failed,6883
"When creator left, avoid reconnect to the same SFU",4331.436352770413,0.0,12,28,failed,6883
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6883
has title,0.0,0.0,0,0,pass,6883
