test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6989
Bug new joiner was not publishing on correct SFU,3232.8832340641243,0.0,16,62,failed,6989
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,6989
Create and join a group call,695.4020419872234,0.0,2,0,failed,6989
Decline a new video call in DM as widget,3370.822891238401,0.0,11,64,failed,6989
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6989
Footer interaction in PiP,1905.8631308080417,0.0,7,31,failed,6989
Landing page,0.0,0.0,0,0,pass,6989
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,6989
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6989
Put call in PIP,3370.822891238401,0.0,17,60,failed,6989
Sharing screen in group call,2756.749044656262,0.0,16,88,failed,6989
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6989
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6989
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6989
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6989
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6989
Start a new call as widget,8221.994387263305,0.0,28,119,pass,6989
Start a new call then leave and show the feedback screen,2046.558979456212,0.0,6,17,pass,6989
Start a new video call in DM as widget,3370.822891238401,0.0,15,64,failed,6989
Start a new voice call in DM as widget,4704.342362757346,0.0,32,113,failed,6989
Test federated call with rtc modes compat and compat,1905.8631308080417,0.0,11,61,failed,6989
Test federated call with rtc modes compat and legacy,2780.23699344278,0.0,13,61,failed,6989
Test federated call with rtc modes legacy and compat,2341.9768180065016,0.0,11,61,failed,6989
Test federated call with rtc modes legacy and legacy,2341.9768180065016,0.0,11,61,failed,6989
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,11,62,failed,6989
"When creator left, avoid reconnect to the same SFU",3720.9380221398355,0.0,10,21,failed,6989
can only interact with header and footer while reconnecting,1193.724853641655,0.0,5,18,pass,6989
has title,0.0,0.0,0,0,pass,6989
