test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7072
Bug new joiner was not publishing on correct SFU,3232.8832340641243,0.0,25,62,failed,7072
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7072
Create and join a group call,902.7881553121034,0.0,10,155,failed,7072
Decline a new video call in DM as widget,7914.830912449654,0.0,28,113,pass,7072
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7072
Footer interaction in PiP,1905.8631308080417,0.0,43,31,failed,7072
Landing page,0.0,0.0,0,0,pass,7072
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7072
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7072
Put call in PIP,3370.822891238401,0.0,16,60,failed,7072
Sharing screen in group call,1397.6022618208003,0.0,8,88,failed,7072
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7072
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7072
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7072
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7072
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,7072
Start a new call as widget,8341.319955229344,0.0,25,119,pass,7072
Start a new call then leave and show the feedback screen,2046.558979456212,0.0,6,17,pass,7072
Start a new video call in DM as widget,3370.822891238401,0.0,53,64,failed,7072
Start a new voice call in DM as widget,7101.89613300615,0.0,44,113,failed,7072
Test federated call with rtc modes compat and compat,2365.4647667930203,0.0,148,61,failed,7072
Test federated call with rtc modes compat and legacy,2169.8631308080417,0.0,110,61,failed,7072
Test federated call with rtc modes legacy and compat,5685.112470377737,0.0,37,119,failed,7072
Test federated call with rtc modes legacy and legacy,2756.749044656262,0.0,86,61,failed,7072
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9362.75020644146,0.0,36,120,failed,7072
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7072
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7072
has title,0.0,0.0,0,0,pass,7072
