test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6898
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,220,120,failed,6898
Create and join a group call,902.7881553121034,0.0,10,155,failed,6898
Decline a new video call in DM as widget,2204.629554012839,0.0,134,64,failed,6898
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6898
Footer interaction in PiP,3573.562825536487,0.0,31,48,failed,6898
Landing page,0.0,0.0,0,0,pass,6898
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6898
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6898
Put call in PIP,9756.175546450599,0.0,78,117,failed,6898
Sharing screen in group call,1944.3744884705604,0.0,210,88,failed,6898
Should automatically retry non fatal JWT errors,0.0,0.0,0,0,failed,6898
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6898
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6898
Should show error screen if fails to get JWT token,894.0939729582108,0.0,3,17,failed,6898
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6898
Start a new call as widget,2204.629554012839,0.0,30,64,failed,6898
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6898
Start a new video call in DM as widget,2204.629554012839,0.0,120,64,failed,6898
Start a new voice call in DM as widget,2204.629554012839,0.0,103,64,failed,6898
Test federated call with rtc modes compat and compat,5196.80877894243,0.0,40,119,failed,6898
Test federated call with rtc modes compat and legacy,5147.214364521074,0.0,117,119,failed,6898
Test federated call with rtc modes legacy and compat,2379.6839600942226,0.0,18,70,failed,6898
Test federated call with rtc modes legacy and legacy,2379.6839600942226,0.0,29,70,failed,6898
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,78,120,failed,6898
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6898
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,6898
has title,0.0,0.0,0,0,pass,6898
