test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6923
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,66,120,failed,6923
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6923
Decline a new video call in DM as widget,2831.4436605215355,0.0,19,64,failed,6923
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6923
Footer interaction in PiP,5984.20861329963,0.0,18,48,failed,6923
Landing page,0.0,0.0,0,0,pass,6923
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6923
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6923
Put call in PIP,9797.082174623176,0.0,42,117,pass,6923
Sharing screen in group call,8271.734771462903,0.0,270,178,failed,6923
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6923
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,6923
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,failed,6923
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6923
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6923
Start a new call as widget,1682.9124049946947,0.0,22,31,failed,6923
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6923
Start a new video call in DM as widget,4127.498114280416,0.0,29,107,failed,6923
Start a new voice call in DM as widget,4591.801867136543,0.0,62,113,failed,6923
Test federated call with rtc modes compat and compat,1944.3744884705604,0.0,100,61,failed,6923
Test federated call with rtc modes compat and legacy,902.7881553121034,0.0,4,61,failed,6923
Test federated call with rtc modes legacy and compat,1529.6022618208003,0.0,82,61,failed,6923
Test federated call with rtc modes legacy and legacy,902.7881553121034,0.0,4,61,failed,6923
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,98,120,failed,6923
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6923
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6923
has title,0.0,0.0,0,0,pass,6923
