test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6960
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,70,120,failed,6960
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",894.0939729582108,0.0,3,14,failed,6960
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6960
Decline a new video call in DM as widget,4591.801867136543,0.0,42,113,failed,6960
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6960
Footer interaction in PiP,6161.502851376971,0.0,29,48,pass,6960
Landing page,0.0,0.0,0,0,pass,6960
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6960
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6960
Put call in PIP,9797.082174623176,0.0,72,117,pass,6960
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6960
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6960
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6960
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6960
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6960
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6960
Start a new call as widget,902.7881553121034,0.0,2,31,failed,6960
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6960
Start a new video call in DM as widget,2204.629554012839,0.0,94,64,failed,6960
Start a new voice call in DM as widget,4591.801867136543,0.0,126,113,failed,6960
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,56,119,failed,6960
Test federated call with rtc modes compat and legacy,8765.08019594396,0.0,51,119,failed,6960
Test federated call with rtc modes legacy and compat,8086.307969294199,0.0,72,119,failed,6960
Test federated call with rtc modes legacy and legacy,4883.214364521074,0.0,171,119,failed,6960
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,23,120,failed,6960
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6960
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6960
has title,0.0,0.0,0,0,pass,6960
