test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7127
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,122,120,failed,7127
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7127
Create and join a group call,902.7881553121034,0.0,10,155,failed,7127
Decline a new video call in DM as widget,7914.830912449654,0.0,43,113,failed,7127
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7127
Footer interaction in PiP,1905.8631308080417,0.0,6,31,failed,7127
Landing page,0.0,0.0,0,0,pass,7127
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7127
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7127
Put call in PIP,9771.683013069702,0.0,82,117,pass,7127
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,7127
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7127
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7127
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7127
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7127
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,7127
Start a new call as widget,8341.319955229344,0.0,32,119,pass,7127
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7127
Start a new video call in DM as widget,3370.822891238401,0.0,71,64,failed,7127
Start a new voice call in DM as widget,7101.89613300615,0.0,72,113,failed,7127
Test federated call with rtc modes compat and compat,2341.9768180065016,0.0,15,61,failed,7127
Test federated call with rtc modes compat and legacy,8485.160521540613,0.0,135,119,failed,7127
Test federated call with rtc modes legacy and compat,8472.32795206513,0.0,110,119,failed,7127
Test federated call with rtc modes legacy and legacy,2584.635357457802,0.0,27,61,failed,7127
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,17,62,failed,7127
"When creator left, avoid reconnect to the same SFU",3720.9380221398355,0.0,10,21,failed,7127
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7127
has title,0.0,0.0,0,0,pass,7127
