test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7137
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,36,120,failed,7137
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7137
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7137
Decline a new video call in DM as widget,3370.822891238401,0.0,49,64,failed,7137
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7137
Footer interaction in PiP,1905.8631308080417,0.0,10,31,failed,7137
Landing page,0.0,0.0,0,0,pass,7137
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7137
One to One rejoin after improper leave does not crash EC,3401.599744055208,0.0,10,15,failed,7137
Put call in PIP,9771.683013069702,0.0,33,117,pass,7137
Sharing screen in group call,1812.3744884705604,0.0,7,88,failed,7137
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7137
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7137
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7137
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7137
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,7137
Start a new call as widget,3232.8832340641243,0.0,18,64,failed,7137
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7137
Start a new video call in DM as widget,7777.80928149723,0.0,33,113,failed,7137
Start a new voice call in DM as widget,3370.822891238401,0.0,54,64,failed,7137
Test federated call with rtc modes compat and compat,2227.5251096187435,0.0,11,61,failed,7137
Test federated call with rtc modes compat and legacy,2584.635357457802,0.0,15,61,failed,7137
Test federated call with rtc modes legacy and compat,902.7881553121034,0.0,4,61,failed,7137
Test federated call with rtc modes legacy and legacy,8070.388294890853,0.0,27,119,failed,7137
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,27,62,failed,7137
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7137
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7137
has title,0.0,0.0,0,0,pass,7137
