test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,6977
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,32,120,failed,6977
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,6977
Create and join a group call,902.7881553121034,0.0,10,155,failed,6977
Decline a new video call in DM as widget,2204.629554012839,0.0,15,64,failed,6977
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6977
Footer interaction in PiP,5984.20861329963,0.0,29,48,failed,6977
Landing page,0.0,0.0,0,0,pass,6977
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,6977
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6977
Put call in PIP,9797.082174623176,0.0,64,117,pass,6977
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6977
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6977
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,6977
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6977
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6977
Start a new call as widget,902.7881553121034,0.0,2,31,failed,6977
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6977
Start a new video call in DM as widget,2204.629554012839,0.0,40,64,failed,6977
Start a new voice call in DM as widget,2204.629554012839,0.0,16,64,failed,6977
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,92,119,failed,6977
Test federated call with rtc modes compat and legacy,8086.307969294199,0.0,27,119,failed,6977
Test federated call with rtc modes legacy and compat,8350.3079692942,0.0,41,119,failed,6977
Test federated call with rtc modes legacy and legacy,8350.3079692942,0.0,33,119,failed,6977
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,48,120,failed,6977
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6977
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6977
has title,0.0,0.0,0,0,pass,6977
