test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",908.0939729582108,0.0,4,14,failed,6896
Bug new joiner was not publishing on correct SFU,6759.444397782139,0.0,105,120,failed,6896
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6896
Decline a new video call in DM as widget,6963.313659105492,0.0,59,113,failed,6896
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6896
Footer interaction in PiP,5984.20861329963,0.0,26,48,failed,6896
Landing page,0.0,0.0,0,0,pass,6896
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6896
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6896
Put call in PIP,9758.806856205167,0.0,66,117,failed,6896
Sharing screen in group call,4403.2826262742055,0.0,29,178,failed,6896
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6896
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6896
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6896
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6896
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6896
Start a new call as widget,7545.320448449364,0.0,42,119,failed,6896
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6896
Start a new video call in DM as widget,7665.268785876427,0.0,50,113,failed,6896
Start a new voice call in DM as widget,7728.852763816546,0.0,65,113,failed,6896
Test federated call with rtc modes compat and compat,5771.197413502759,0.0,88,119,failed,6896
Test federated call with rtc modes compat and legacy,5721.602999081404,0.0,136,119,failed,6896
Test federated call with rtc modes legacy and compat,5721.602999081404,0.0,156,119,failed,6896
Test federated call with rtc modes legacy and legacy,4883.214364521074,0.0,58,119,failed,6896
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6759.444397782139,0.0,46,120,failed,6896
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6896
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,6896
has title,0.0,0.0,0,0,pass,6896
