test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,7056
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,48,120,failed,7056
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7056
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7056
Decline a new video call in DM as widget,6937.914497552018,0.0,64,113,failed,7056
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7056
Footer interaction in PiP,1905.8631308080417,0.0,24,31,failed,7056
Landing page,0.0,0.0,0,0,pass,7056
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7056
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7056
Put call in PIP,3232.8832340641243,0.0,31,60,failed,7056
Sharing screen in group call,8224.107308164552,0.0,36,178,failed,7056
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7056
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7056
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7056
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7056
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7056
Start a new call as widget,3232.8832340641243,0.0,19,64,failed,7056
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7056
Start a new video call in DM as widget,3370.822891238401,0.0,57,64,failed,7056
Start a new voice call in DM as widget,3370.822891238401,0.0,25,64,failed,7056
Test federated call with rtc modes compat and compat,8208.32795206513,0.0,44,119,failed,7056
Test federated call with rtc modes compat and legacy,8070.388294890853,0.0,77,119,failed,7056
Test federated call with rtc modes legacy and compat,5270.3402437279765,0.0,20,119,failed,7056
Test federated call with rtc modes legacy and legacy,1905.8631308080417,0.0,22,61,failed,7056
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,33,62,failed,7056
"When creator left, avoid reconnect to the same SFU",4307.084761446641,0.0,11,28,failed,7056
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7056
has title,0.0,0.0,0,0,pass,7056
