test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,6881
Bug new joiner was not publishing on correct SFU,9404.076015162364,0.0,117,120,failed,6881
Create and join a group call,902.7881553121034,0.0,10,155,failed,6881
Decline a new video call in DM as widget,6963.313659105492,0.0,34,113,failed,6881
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6881
Footer interaction in PiP,5984.20861329963,0.0,18,48,failed,6881
Landing page,0.0,0.0,0,0,pass,6881
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6881
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6881
Put call in PIP,9797.082174623176,0.0,82,117,pass,6881
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6881
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6881
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,6881
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6881
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6881
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6881
Start a new call as widget,6410.40884379771,0.0,44,119,failed,6881
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6881
Start a new video call in DM as widget,6963.313659105492,0.0,61,113,failed,6881
Start a new voice call in DM as widget,6989.355637385348,0.0,37,113,failed,6881
Test federated call with rtc modes compat and compat,8086.307969294199,0.0,31,119,failed,6881
Test federated call with rtc modes compat and legacy,8086.307969294199,0.0,42,119,failed,6881
Test federated call with rtc modes legacy and compat,8086.307969294199,0.0,54,119,failed,6881
Test federated call with rtc modes legacy and legacy,5147.214364521074,0.0,232,119,failed,6881
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,41,120,failed,6881
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6881
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6881
has title,0.0,0.0,0,0,pass,6881
