test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6897
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,107,120,failed,6897
Create and join a group call,902.7881553121034,0.0,10,155,failed,6897
Decline a new video call in DM as widget,6963.313659105492,0.0,36,113,failed,6897
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6897
Footer interaction in PiP,5984.20861329963,0.0,19,48,failed,6897
Landing page,0.0,0.0,0,0,pass,6897
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6897
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6897
Put call in PIP,9758.806856205167,0.0,94,117,failed,6897
Sharing screen in group call,7807.368130391786,0.0,294,178,failed,6897
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6897
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6897
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6897
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6897
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6897
Start a new call as widget,5052.184676360606,0.0,42,119,failed,6897
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6897
Start a new video call in DM as widget,6963.313659105492,0.0,35,113,failed,6897
Start a new voice call in DM as widget,4591.801867136543,0.0,65,113,failed,6897
Test federated call with rtc modes compat and compat,8765.08019594396,0.0,59,119,failed,6897
Test federated call with rtc modes compat and legacy,8086.307969294199,0.0,43,119,failed,6897
Test federated call with rtc modes legacy and compat,902.7881553121034,0.0,4,61,failed,6897
Test federated call with rtc modes legacy and legacy,1682.9124049946947,0.0,24,61,failed,6897
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,80,120,failed,6897
"When creator left, avoid reconnect to the same SFU",908.0939729582108,0.0,4,14,failed,6897
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6897
has title,0.0,0.0,0,0,pass,6897
