test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3109.2526245355125,0.0,8,21,failed,7047
Bug new joiner was not publishing on correct SFU,6297.596258842611,0.0,59,120,failed,7047
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1471.6307196449209,0.0,6,14,failed,7047
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7047
Decline a new video call in DM as widget,3370.822891238401,0.0,14,64,failed,7047
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7047
Footer interaction in PiP,1905.8631308080417,0.0,6,31,failed,7047
Landing page,0.0,0.0,0,0,pass,7047
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7047
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7047
Put call in PIP,3232.8832340641243,0.0,18,60,failed,7047
Sharing screen in group call,2169.8631308080417,0.0,21,88,failed,7047
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,failed,7047
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7047
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7047
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7047
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,7047
Start a new call as widget,3370.822891238401,0.0,68,64,failed,7047
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7047
Start a new video call in DM as widget,3370.822891238401,0.0,14,64,failed,7047
Start a new voice call in DM as widget,3370.822891238401,0.0,48,64,failed,7047
Test federated call with rtc modes compat and compat,2169.8631308080417,0.0,28,61,failed,7047
Test federated call with rtc modes compat and legacy,1905.8631308080417,0.0,22,61,failed,7047
Test federated call with rtc modes legacy and compat,1905.8631308080417,0.0,23,61,failed,7047
Test federated call with rtc modes legacy and legacy,2756.749044656262,0.0,60,61,failed,7047
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,92,62,failed,7047
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7047
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7047
has title,0.0,0.0,0,0,pass,7047
