test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3109.2526245355125,0.0,8,21,failed,7042
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,13,62,failed,7042
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7042
Create and join a group call,1732.3326086116238,0.0,10,155,failed,7042
Decline a new video call in DM as widget,7776.891255275376,0.0,32,113,failed,7042
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7042
Footer interaction in PiP,1905.8631308080417,0.0,6,31,failed,7042
Landing page,0.0,0.0,0,0,pass,7042
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7042
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7042
Put call in PIP,3232.8832340641243,0.0,11,60,failed,7042
Sharing screen in group call,8056.554352424413,0.0,89,178,failed,7042
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7042
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7042
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7042
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7042
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7042
Start a new call as widget,3370.822891238401,0.0,16,64,failed,7042
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7042
Start a new video call in DM as widget,7075.854154726294,0.0,43,113,failed,7042
Start a new voice call in DM as widget,3370.822891238401,0.0,15,64,failed,7042
Test federated call with rtc modes compat and compat,2169.8631308080417,0.0,12,61,failed,7042
Test federated call with rtc modes compat and legacy,8335.494191326827,0.0,45,119,failed,7042
Test federated call with rtc modes legacy and compat,2204.037160832225,0.0,98,61,failed,7042
Test federated call with rtc modes legacy and legacy,1905.8631308080417,0.0,15,61,failed,7042
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,17,62,failed,7042
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7042
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7042
has title,0.0,0.0,0,0,pass,7042
