test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6894
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,51,120,failed,6894
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6894
Decline a new video call in DM as widget,6963.313659105492,0.0,32,113,failed,6894
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6894
Footer interaction in PiP,5984.20861329963,0.0,17,48,failed,6894
Landing page,0.0,0.0,0,0,pass,6894
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6894
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6894
Put call in PIP,9797.082174623176,0.0,82,117,pass,6894
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6894
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6894
Should request JWT token before starting the call,894.0939729582108,0.0,3,17,failed,6894
Should show error screen if call creation is restricted,894.0939729582108,0.0,3,17,failed,6894
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6894
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6894
Start a new call as widget,8204.752506697352,0.0,90,119,pass,6894
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6894
Start a new video call in DM as widget,4591.801867136543,0.0,28,113,failed,6894
Start a new voice call in DM as widget,6989.355637385348,0.0,36,113,failed,6894
Test federated call with rtc modes compat and compat,5453.834650868862,0.0,76,119,failed,6894
Test federated call with rtc modes compat and legacy,8765.08019594396,0.0,67,119,failed,6894
Test federated call with rtc modes legacy and compat,5147.214364521074,0.0,117,119,failed,6894
Test federated call with rtc modes legacy and legacy,8399.902383715556,0.0,38,119,failed,6894
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9406.713623056916,0.0,47,120,failed,6894
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6894
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6894
has title,0.0,0.0,0,0,pass,6894
