test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7054
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,24,62,failed,7054
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7054
Create and join a group call,2147.104835261384,0.0,10,155,failed,7054
Decline a new video call in DM as widget,4324.163498751288,0.0,18,113,failed,7054
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7054
Footer interaction in PiP,1905.8631308080417,0.0,27,31,failed,7054
Landing page,0.0,0.0,0,0,pass,7054
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7054
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7054
Put call in PIP,3232.8832340641243,0.0,75,60,failed,7054
Sharing screen in group call,1812.3744884705604,0.0,7,88,failed,7054
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7054
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7054
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7054
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7054
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7054
Start a new call as widget,8341.319955229344,0.0,41,119,pass,7054
Start a new call then leave and show the feedback screen,2046.558979456212,0.0,6,17,pass,7054
Start a new video call in DM as widget,3232.8832340641243,0.0,19,64,failed,7054
Start a new voice call in DM as widget,6963.956475831874,0.0,45,113,failed,7054
Test federated call with rtc modes compat and compat,5685.112470377737,0.0,61,119,failed,7054
Test federated call with rtc modes compat and legacy,8070.388294890853,0.0,64,119,failed,7054
Test federated call with rtc modes legacy and compat,2618.809387481985,0.0,33,61,failed,7054
Test federated call with rtc modes legacy and legacy,2169.8631308080417,0.0,21,61,failed,7054
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9499.583967179764,0.0,40,120,failed,7054
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7054
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7054
has title,0.0,0.0,0,0,pass,7054
