test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6931
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,102,120,failed,6931
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1745.3871117952801,0.0,8,14,pass,6931
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6931
Decline a new video call in DM as widget,4591.801867136543,0.0,38,113,failed,6931
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6931
Footer interaction in PiP,5773.528761391575,0.0,63,48,failed,6931
Landing page,0.0,0.0,0,0,pass,6931
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,6931
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6931
Put call in PIP,9797.082174623176,0.0,52,117,pass,6931
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6931
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6931
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6931
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6931
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6931
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,failed,6931
Start a new call as widget,3681.5253587949583,0.0,45,76,failed,6931
Start a new call then leave and show the feedback screen,2042.233642960854,0.0,6,17,pass,6931
Start a new video call in DM as widget,3084.5786503018735,0.0,26,64,failed,6931
Start a new voice call in DM as widget,2204.629554012839,0.0,7,64,failed,6931
Test federated call with rtc modes compat and compat,5196.80877894243,0.0,89,119,failed,6931
Test federated call with rtc modes compat and legacy,8350.3079692942,0.0,177,119,failed,6931
Test federated call with rtc modes legacy and compat,5611.58100559219,0.0,39,119,failed,6931
Test federated call with rtc modes legacy and legacy,5196.80877894243,0.0,31,119,failed,6931
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,170,120,failed,6931
"When creator left, avoid reconnect to the same SFU",4331.436352770413,0.0,12,28,failed,6931
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,6931
has title,0.0,0.0,0,0,pass,6931
