test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7058
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,30,62,failed,7058
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7058
Create and join a group call,2697.8631308080417,0.0,121,155,failed,7058
Decline a new video call in DM as widget,4566.402705583068,0.0,42,113,failed,7058
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7058
Footer interaction in PiP,1905.8631308080417,0.0,6,31,failed,7058
Landing page,0.0,0.0,0,0,pass,7058
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7058
One to One rejoin after improper leave does not crash EC,3401.599744055208,0.0,10,15,failed,7058
Put call in PIP,9909.62267024398,0.0,27,117,pass,7058
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,7058
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7058
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7058
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7058
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7058
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7058
Start a new call as widget,8360.707295233202,0.0,28,119,pass,7058
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7058
Start a new video call in DM as widget,3370.822891238401,0.0,15,64,failed,7058
Start a new voice call in DM as widget,3232.8832340641243,0.0,28,64,failed,7058
Test federated call with rtc modes compat and compat,2341.9768180065016,0.0,23,61,failed,7058
Test federated call with rtc modes compat and legacy,2169.8631308080417,0.0,60,61,failed,7058
Test federated call with rtc modes legacy and compat,1905.8631308080417,0.0,26,61,failed,7058
Test federated call with rtc modes legacy and legacy,8749.160521540613,0.0,129,119,failed,7058
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9361.644310005488,0.0,75,120,failed,7058
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7058
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7058
has title,0.0,0.0,0,0,pass,7058
