test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3724.776707400328,0.0,10,21,pass,7031
Bug new joiner was not publishing on correct SFU,5105.951434493425,0.0,16,142,failed,7031
Create and join a group call,8511.40223081392,0.0,31,389,failed,7031
Decline a new video call in DM as widget,3331.7716141576307,0.0,14,129,failed,7031
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7031
Footer interaction in PiP,3769.786490214059,0.0,12,59,failed,7031
Landing page,0.0,0.0,0,0,pass,7031
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,7031
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,7031
Put call in PIP,5105.951434493425,0.0,16,129,failed,7031
Sharing screen in group call,6241.10169993359,0.0,21,211,failed,7031
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7031
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7031
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7031
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,7031
Start a new call as widget,5331.304515069326,0.0,17,141,failed,7031
Start a new call then leave and show the feedback screen,2042.233642960854,0.0,6,17,pass,7031
Start a new video call in DM as widget,3331.7716141576307,0.0,14,129,failed,7031
Start a new voice call in DM as widget,3331.7716141576307,0.0,14,129,failed,7031
Test federated call with rtc modes compat and compat,5105.951434493425,0.0,16,142,failed,7031
Test federated call with rtc modes compat and legacy,5105.951434493425,0.0,16,142,failed,7031
Test federated call with rtc modes legacy and compat,5105.951434493425,0.0,16,142,failed,7031
Test federated call with rtc modes legacy and legacy,5105.951434493425,0.0,16,142,failed,7031
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,5105.951434493425,0.0,16,142,failed,7031
"When creator left, avoid reconnect to the same SFU",5340.3184547030205,0.0,14,28,failed,7031
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7031
has title,0.0,0.0,0,0,pass,7031
