test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7028
Bug new joiner was not publishing on correct SFU,3232.8832340641243,0.0,24,62,failed,7028
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7028
Create and join a group call,1732.3326086116238,0.0,10,155,failed,7028
Decline a new video call in DM as widget,3232.8832340641243,0.0,16,64,failed,7028
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7028
Footer interaction in PiP,5969.394835332257,0.0,19,48,failed,7028
Landing page,0.0,0.0,0,0,pass,7028
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,7028
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7028
Put call in PIP,9909.62267024398,0.0,47,117,pass,7028
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,7028
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7028
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7028
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7028
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7028
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7028
Start a new call as widget,3232.8832340641243,0.0,41,64,failed,7028
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7028
Start a new video call in DM as widget,8121.355865040172,0.0,33,113,failed,7028
Start a new voice call in DM as widget,3370.822891238401,0.0,42,64,failed,7028
Test federated call with rtc modes compat and compat,8209.433848501103,0.0,84,119,failed,7028
Test federated call with rtc modes compat and legacy,8226.018425872846,0.0,122,119,failed,7028
Test federated call with rtc modes legacy and compat,2756.749044656262,0.0,11,61,failed,7028
Test federated call with rtc modes legacy and legacy,2169.8631308080417,0.0,20,61,failed,7028
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,17,62,failed,7028
"When creator left, avoid reconnect to the same SFU",4331.436352770413,0.0,12,28,failed,7028
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7028
has title,0.0,0.0,0,0,pass,7028
