test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,7080
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,21,62,failed,7080
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7080
Create and join a group call,1732.3326086116238,0.0,10,155,failed,7080
Decline a new video call in DM as widget,3370.822891238401,0.0,38,64,failed,7080
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7080
Footer interaction in PiP,6146.689073409598,0.0,21,48,pass,7080
Landing page,0.0,0.0,0,0,pass,7080
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7080
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7080
Put call in PIP,3370.822891238401,0.0,21,60,failed,7080
Sharing screen in group call,8956.401771823716,0.0,128,178,pass,7080
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7080
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7080
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7080
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7080
"Sign up a new account, then login, then logout",2226.080970260481,0.0,9,82,failed,7080
Start a new call as widget,0.0,0.0,0,0,failed,7080
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7080
Start a new video call in DM as widget,3232.8832340641243,0.0,39,64,failed,7080
Start a new voice call in DM as widget,2194.0441704267378,0.0,13,64,failed,7080
Test federated call with rtc modes compat and compat,8334.388294890852,0.0,96,119,failed,7080
Test federated call with rtc modes compat and legacy,2584.635357457802,0.0,96,61,failed,7080
Test federated call with rtc modes legacy and compat,2101.4647667930203,0.0,65,61,failed,7080
Test federated call with rtc modes legacy and legacy,1905.8631308080417,0.0,11,61,failed,7080
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9361.644310005488,0.0,56,120,failed,7080
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7080
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7080
has title,0.0,0.0,0,0,pass,7080
