test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7007
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,11,62,failed,7007
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1813.1676273701546,0.0,7,2,pass,7007
Create and join a group call,8300.49344736876,0.0,43,334,failed,7007
Decline a new video call in DM as widget,3232.8832340641243,0.0,13,64,failed,7007
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7007
Footer interaction in PiP,1905.8631308080417,0.0,6,31,failed,7007
Landing page,0.0,0.0,0,0,pass,7007
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,7007
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,7007
Put call in PIP,3370.822891238401,0.0,14,60,failed,7007
Sharing screen in group call,2169.8631308080417,0.0,20,88,failed,7007
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7007
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7007
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7007
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7007
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7007
Start a new call as widget,3370.822891238401,0.0,20,64,failed,7007
Start a new call then leave and show the feedback screen,1474.6140520374963,0.0,5,17,failed,7007
Start a new video call in DM as widget,7075.854154726294,0.0,24,113,failed,7007
Start a new voice call in DM as widget,3370.822891238401,0.0,11,64,failed,7007
Test federated call with rtc modes compat and compat,2169.8631308080417,0.0,15,61,failed,7007
Test federated call with rtc modes compat and legacy,2341.9768180065016,0.0,38,61,failed,7007
Test federated call with rtc modes legacy and compat,5006.3402437279765,0.0,24,119,failed,7007
Test federated call with rtc modes legacy and legacy,8473.433848501103,0.0,51,119,failed,7007
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,18,62,failed,7007
"When creator left, avoid reconnect to the same SFU",3109.2526245355125,0.0,8,21,failed,7007
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7007
has title,0.0,0.0,0,0,pass,7007
