test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7138
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,39,120,failed,7138
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7138
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7138
Decline a new video call in DM as widget,3232.8832340641243,0.0,37,64,failed,7138
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7138
Footer interaction in PiP,1905.8631308080417,0.0,36,31,failed,7138
Landing page,0.0,0.0,0,0,pass,7138
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7138
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7138
Put call in PIP,3232.8832340641243,0.0,21,60,failed,7138
Sharing screen in group call,4038.1764191165967,0.0,117,178,failed,7138
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7138
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7138
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7138
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7138
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,7138
Start a new call as widget,8221.994387263305,0.0,30,119,pass,7138
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7138
Start a new video call in DM as widget,3370.822891238401,0.0,28,64,failed,7138
Start a new voice call in DM as widget,6963.956475831874,0.0,54,113,failed,7138
Test federated call with rtc modes compat and compat,2169.8631308080417,0.0,21,61,failed,7138
Test federated call with rtc modes compat and legacy,1905.8631308080417,0.0,17,61,failed,7138
Test federated call with rtc modes legacy and compat,2204.037160832225,0.0,111,61,failed,7138
Test federated call with rtc modes legacy and legacy,2169.8631308080417,0.0,106,61,failed,7138
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3232.8832340641243,0.0,19,62,failed,7138
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7138
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7138
has title,0.0,0.0,0,0,pass,7138
