test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6976
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,57,120,failed,6976
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,6976
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6976
Decline a new video call in DM as widget,7802.2904168288505,0.0,46,113,pass,6976
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6976
Footer interaction in PiP,5984.20861329963,0.0,31,48,failed,6976
Landing page,0.0,0.0,0,0,pass,6976
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,6976
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6976
Put call in PIP,9797.082174623176,0.0,55,117,pass,6976
Sharing screen in group call,4253.356838155087,0.0,66,178,failed,6976
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6976
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6976
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6976
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6976
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6976
Start a new call as widget,8247.393548816779,0.0,36,119,pass,6976
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6976
Start a new video call in DM as widget,8146.755026593646,0.0,40,113,pass,6976
Start a new voice call in DM as widget,6989.355637385348,0.0,33,113,failed,6976
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,36,119,failed,6976
Test federated call with rtc modes compat and legacy,8814.674610365315,0.0,36,119,failed,6976
Test federated call with rtc modes legacy and compat,5147.214364521074,0.0,32,119,failed,6976
Test federated call with rtc modes legacy and legacy,5147.214364521074,0.0,64,119,failed,6976
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,56,120,failed,6976
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6976
can only interact with header and footer while reconnecting,1193.724853641655,0.0,5,18,pass,6976
has title,0.0,0.0,0,0,pass,6976
