test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,6890
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,45,120,failed,6890
Create and join a group call,1812.3744884705604,0.0,12,155,failed,6890
Decline a new video call in DM as widget,6963.313659105492,0.0,45,113,failed,6890
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6890
Footer interaction in PiP,5984.20861329963,0.0,38,48,failed,6890
Landing page,0.0,0.0,0,0,pass,6890
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6890
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6890
Put call in PIP,9797.082174623176,0.0,28,117,pass,6890
Sharing screen in group call,8528.760643389334,0.0,50,178,failed,6890
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6890
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,6890
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6890
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6890
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6890
Start a new call as widget,6410.40884379771,0.0,30,119,failed,6890
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6890
Start a new video call in DM as widget,7665.268785876427,0.0,71,113,failed,6890
Start a new voice call in DM as widget,4591.801867136543,0.0,44,113,failed,6890
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,85,119,failed,6890
Test federated call with rtc modes compat and legacy,8831.25918773706,0.0,31,119,failed,6890
Test federated call with rtc modes legacy and compat,8399.902383715556,0.0,40,119,failed,6890
Test federated call with rtc modes legacy and legacy,8086.307969294199,0.0,143,119,failed,6890
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,37,120,failed,6890
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6890
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,6890
has title,0.0,0.0,0,0,pass,6890
