test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,6878
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,52,120,failed,6878
Create and join a group call,902.7881553121034,0.0,10,155,failed,6878
Decline a new video call in DM as widget,4591.801867136543,0.0,50,113,failed,6878
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6878
Footer interaction in PiP,6161.502851376971,0.0,40,48,pass,6878
Landing page,0.0,0.0,0,0,pass,6878
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6878
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6878
Put call in PIP,9797.082174623176,0.0,37,117,pass,6878
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6878
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6878
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6878
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6878
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6878
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6878
Start a new call as widget,8223.366595905589,0.0,31,119,pass,6878
Start a new call then leave and show the feedback screen,2042.233642960854,0.0,6,17,pass,6878
Start a new video call in DM as widget,4591.801867136543,0.0,35,113,failed,6878
Start a new voice call in DM as widget,4591.801867136543,0.0,30,113,failed,6878
Test federated call with rtc modes compat and compat,8086.307969294199,0.0,29,119,failed,6878
Test federated call with rtc modes compat and legacy,8102.234616461629,0.0,34,119,failed,6878
Test federated call with rtc modes legacy and compat,8392.928255641988,0.0,137,119,failed,6878
Test federated call with rtc modes legacy and legacy,8350.3079692942,0.0,133,119,failed,6878
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,52,120,failed,6878
"When creator left, avoid reconnect to the same SFU",4307.084761446641,0.0,11,28,failed,6878
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6878
has title,0.0,0.0,0,0,pass,6878
