test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6882
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,37,120,failed,6882
Create and join a group call,902.7881553121034,0.0,10,155,failed,6882
Decline a new video call in DM as widget,6963.313659105492,0.0,32,113,failed,6882
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6882
Footer interaction in PiP,5984.20861329963,0.0,22,48,failed,6882
Landing page,0.0,0.0,0,0,pass,6882
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6882
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6882
Put call in PIP,9797.082174623176,0.0,41,117,pass,6882
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6882
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6882
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6882
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6882
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6882
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,6882
Start a new call as widget,6410.40884379771,0.0,23,119,failed,6882
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6882
Start a new video call in DM as widget,4591.801867136543,0.0,46,113,failed,6882
Start a new voice call in DM as widget,6989.355637385348,0.0,63,113,failed,6882
Test federated call with rtc modes compat and compat,5196.80877894243,0.0,137,119,failed,6882
Test federated call with rtc modes compat and legacy,8350.3079692942,0.0,33,119,failed,6882
Test federated call with rtc modes legacy and compat,8656.928255641988,0.0,94,119,failed,6882
Test federated call with rtc modes legacy and legacy,8086.307969294199,0.0,35,119,failed,6882
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,50,120,failed,6882
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6882
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6882
has title,0.0,0.0,0,0,pass,6882
