test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6975
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,38,120,failed,6975
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,6975
Create and join a group call,902.7881553121034,0.0,10,155,failed,6975
Decline a new video call in DM as widget,7802.2904168288505,0.0,26,113,pass,6975
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6975
Footer interaction in PiP,5984.20861329963,0.0,20,48,failed,6975
Landing page,0.0,0.0,0,0,pass,6975
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,6975
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6975
Put call in PIP,9797.082174623176,0.0,38,117,pass,6975
Sharing screen in group call,8071.368130391786,0.0,207,178,failed,6975
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6975
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6975
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6975
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6975
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6975
Start a new call as widget,3681.5253587949583,0.0,25,76,failed,6975
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6975
Start a new video call in DM as widget,6963.313659105492,0.0,38,113,failed,6975
Start a new voice call in DM as widget,6989.355637385348,0.0,46,113,failed,6975
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,31,119,failed,6975
Test federated call with rtc modes compat and legacy,8350.3079692942,0.0,167,119,failed,6975
Test federated call with rtc modes legacy and compat,8350.3079692942,0.0,41,119,failed,6975
Test federated call with rtc modes legacy and legacy,8350.3079692942,0.0,52,119,failed,6975
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,42,120,failed,6975
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6975
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6975
has title,0.0,0.0,0,0,pass,6975
