test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6969
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,53,120,failed,6969
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,6969
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6969
Decline a new video call in DM as widget,4168.801867136543,0.0,46,113,failed,6969
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6969
Footer interaction in PiP,5199.977543103269,0.0,81,48,failed,6969
Landing page,0.0,0.0,0,0,pass,6969
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6969
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6969
Put call in PIP,9797.082174623176,0.0,85,117,failed,6969
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6969
Should automatically retry non fatal JWT errors,894.0939729582108,0.0,3,17,failed,6969
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6969
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6969
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6969
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6969
Start a new call as widget,2204.629554012839,0.0,53,64,failed,6969
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6969
Start a new video call in DM as widget,3193.0452350180894,0.0,76,64,failed,6969
Start a new voice call in DM as widget,2204.629554012839,0.0,34,64,failed,6969
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,70,119,failed,6969
Test federated call with rtc modes compat and legacy,8830.601257532746,0.0,132,119,failed,6969
Test federated call with rtc modes legacy and compat,8392.928255641988,0.0,116,119,failed,6969
Test federated call with rtc modes legacy and legacy,8350.3079692942,0.0,123,119,failed,6969
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,55,120,failed,6969
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6969
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6969
has title,0.0,0.0,0,0,pass,6969
