test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,7142
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,34,62,failed,7142
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7142
Create and join a group call,902.7881553121034,0.0,10,155,failed,7142
Decline a new video call in DM as widget,3370.822891238401,0.0,18,64,failed,7142
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7142
Footer interaction in PiP,1905.8631308080417,0.0,7,31,failed,7142
Landing page,0.0,0.0,0,0,pass,7142
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7142
One to One rejoin after improper leave does not crash EC,3401.599744055208,0.0,10,15,failed,7142
Put call in PIP,7500.046578460441,0.0,70,117,failed,7142
Sharing screen in group call,4849.022757948102,0.0,105,178,failed,7142
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7142
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7142
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7142
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7142
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,7142
Start a new call as widget,3370.822891238401,0.0,29,64,failed,7142
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7142
Start a new video call in DM as widget,3370.822891238401,0.0,53,64,failed,7142
Start a new voice call in DM as widget,3370.822891238401,0.0,22,64,failed,7142
Test federated call with rtc modes compat and compat,2584.635357457802,0.0,27,61,failed,7142
Test federated call with rtc modes compat and legacy,8334.388294890852,0.0,45,119,failed,7142
Test federated call with rtc modes legacy and compat,1905.8631308080417,0.0,76,61,failed,7142
Test federated call with rtc modes legacy and legacy,8334.388294890852,0.0,145,119,failed,7142
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,16,62,failed,7142
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7142
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7142
has title,0.0,0.0,0,0,pass,7142
