test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,7077
Bug new joiner was not publishing on correct SFU,3232.8832340641243,0.0,16,62,failed,7077
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7077
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7077
Decline a new video call in DM as widget,3370.822891238401,0.0,33,64,failed,7077
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7077
Footer interaction in PiP,5969.394835332257,0.0,36,48,failed,7077
Landing page,0.0,0.0,0,0,pass,7077
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7077
One to One rejoin after improper leave does not crash EC,3401.599744055208,0.0,10,15,failed,7077
Put call in PIP,3370.822891238401,0.0,32,60,failed,7077
Sharing screen in group call,2906.2973362685034,0.0,242,88,failed,7077
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7077
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7077
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7077
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7077
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7077
Start a new call as widget,3232.8832340641243,0.0,71,64,failed,7077
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7077
Start a new video call in DM as widget,3232.8832340641243,0.0,17,64,failed,7077
Start a new voice call in DM as widget,6963.956475831874,0.0,54,113,failed,7077
Test federated call with rtc modes compat and compat,8887.100178714889,0.0,201,119,failed,7077
Test federated call with rtc modes compat and legacy,8529.989930875832,0.0,42,119,failed,7077
Test federated call with rtc modes legacy and compat,8070.388294890853,0.0,224,119,failed,7077
Test federated call with rtc modes legacy and legacy,1905.8631308080417,0.0,19,61,failed,7077
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9499.583967179764,0.0,45,120,failed,7077
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7077
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7077
has title,0.0,0.0,0,0,pass,7077
