test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7151
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,34,120,failed,7151
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7151
Create and join a group call,902.7881553121034,0.0,10,155,failed,7151
Decline a new video call in DM as widget,3232.8832340641243,0.0,39,64,failed,7151
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7151
Footer interaction in PiP,1905.8631308080417,0.0,15,31,failed,7151
Landing page,0.0,0.0,0,0,pass,7151
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7151
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7151
Put call in PIP,3232.8832340641243,0.0,22,60,failed,7151
Sharing screen in group call,1905.8631308080417,0.0,17,88,failed,7151
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7151
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7151
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7151
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7151
"Sign up a new account, then login, then logout",2226.080970260481,0.0,9,82,failed,7151
Start a new call as widget,8357.283201057862,0.0,44,119,pass,7151
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7151
Start a new video call in DM as widget,3232.8832340641243,0.0,38,64,failed,7151
Start a new voice call in DM as widget,3232.8832340641243,0.0,96,64,failed,7151
Test federated call with rtc modes compat and compat,2584.635357457802,0.0,158,61,failed,7151
Test federated call with rtc modes compat and legacy,2584.635357457802,0.0,37,61,failed,7151
Test federated call with rtc modes legacy and compat,2584.635357457802,0.0,33,61,failed,7151
Test federated call with rtc modes legacy and legacy,8086.314942058282,0.0,33,119,failed,7151
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9499.583967179764,0.0,33,120,failed,7151
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7151
can only interact with header and footer while reconnecting,1193.724853641655,0.0,5,18,pass,7151
has title,0.0,0.0,0,0,pass,7151
