test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7136
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,23,62,failed,7136
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7136
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7136
Decline a new video call in DM as widget,3370.822891238401,0.0,34,64,failed,7136
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7136
Footer interaction in PiP,1905.8631308080417,0.0,13,31,failed,7136
Landing page,0.0,0.0,0,0,pass,7136
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7136
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7136
Put call in PIP,3370.822891238401,0.0,12,60,failed,7136
Sharing screen in group call,2341.9768180065016,0.0,213,88,failed,7136
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7136
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7136
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7136
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7136
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7136
Start a new call as widget,3370.822891238401,0.0,27,64,failed,7136
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7136
Start a new video call in DM as widget,3370.822891238401,0.0,24,64,failed,7136
Start a new voice call in DM as widget,7101.89613300615,0.0,39,113,failed,7136
Test federated call with rtc modes compat and compat,2341.9768180065016,0.0,38,61,failed,7136
Test federated call with rtc modes compat and legacy,8472.32795206513,0.0,138,119,failed,7136
Test federated call with rtc modes legacy and compat,8334.388294890852,0.0,38,119,failed,7136
Test federated call with rtc modes legacy and legacy,5270.3402437279765,0.0,85,119,failed,7136
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3232.8832340641243,0.0,14,62,failed,7136
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7136
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7136
has title,0.0,0.0,0,0,pass,7136
