test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,6966
Bug new joiner was not publishing on correct SFU,6759.444397782139,0.0,110,120,failed,6966
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",0.0,0.0,0,0,failed,6966
Create and join a group call,902.7881553121034,0.0,10,155,failed,6966
Decline a new video call in DM as widget,2204.629554012839,0.0,25,64,failed,6966
Error when pre-warming the focus are caught by the ErrorBoundary,0.0,0.0,0,0,failed,6966
Footer interaction in PiP,5199.977543103269,0.0,21,48,failed,6966
Landing page,0.0,0.0,0,0,failed,6966
One to One call using matrix rtc 2.0 aka sticky events,0.0,0.0,0,0,failed,6966
One to One rejoin after improper leave does not crash EC,0.0,0.0,0,0,failed,6966
Put call in PIP,8993.679805917316,0.0,75,117,failed,6966
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6966
Should automatically retry non fatal JWT errors,0.0,0.0,0,0,failed,6966
Should request JWT token before starting the call,0.0,0.0,0,0,failed,6966
Should show error screen if call creation is restricted,0.0,0.0,0,0,failed,6966
Should show error screen if fails to get JWT token,0.0,0.0,0,0,failed,6966
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,6966
Start a new call as widget,2204.629554012839,0.0,35,64,failed,6966
Start a new call then leave and show the feedback screen,0.0,0.0,0,0,failed,6966
Start a new video call in DM as widget,3644.936201154235,0.0,61,107,failed,6966
Start a new voice call in DM as widget,4591.801867136543,0.0,32,113,failed,6966
Test federated call with rtc modes compat and compat,5561.986591170833,0.0,140,119,failed,6966
Test federated call with rtc modes compat and legacy,1317.5603819618636,0.0,4,61,failed,6966
Test federated call with rtc modes legacy and compat,5721.602999081404,0.0,72,119,failed,6966
Test federated call with rtc modes legacy and legacy,4883.214364521074,0.0,23,119,failed,6966
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6759.444397782139,0.0,61,120,failed,6966
"When creator left, avoid reconnect to the same SFU",0.0,0.0,0,0,failed,6966
can only interact with header and footer while reconnecting,0.0,0.0,0,0,failed,6966
has title,0.0,0.0,0,0,pass,6966
