test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6982
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,57,120,failed,6982
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",894.0939729582108,0.0,3,14,failed,6982
Create and join a group call,1317.5603819618636,0.0,10,155,failed,6982
Decline a new video call in DM as widget,6963.313659105492,0.0,46,113,failed,6982
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6982
Footer interaction in PiP,5984.20861329963,0.0,19,48,failed,6982
Landing page,0.0,0.0,0,0,pass,6982
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6982
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6982
Put call in PIP,9797.082174623176,0.0,43,117,pass,6982
Sharing screen in group call,8071.368130391786,0.0,333,178,failed,6982
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6982
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6982
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6982
Should show error screen if fails to get JWT token,894.0939729582108,0.0,3,17,failed,6982
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6982
Start a new call as widget,2204.629554012839,0.0,17,64,failed,6982
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6982
Start a new video call in DM as widget,8146.755026593646,0.0,24,113,pass,6982
Start a new voice call in DM as widget,6989.355637385348,0.0,58,113,failed,6982
Test federated call with rtc modes compat and compat,8350.3079692942,0.0,67,119,failed,6982
Test federated call with rtc modes compat and legacy,8350.3079692942,0.0,52,119,failed,6982
Test federated call with rtc modes legacy and compat,8086.307969294199,0.0,64,119,failed,6982
Test federated call with rtc modes legacy and legacy,8399.902383715556,0.0,40,119,failed,6982
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,54,120,failed,6982
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6982
can only interact with header and footer while reconnecting,1193.724853641655,0.0,5,18,pass,6982
has title,0.0,0.0,0,0,pass,6982
