test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6911
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,103,120,failed,6911
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1745.3871117952801,0.0,8,14,pass,6911
Create and join a group call,1732.3326086116238,0.0,10,155,failed,6911
Decline a new video call in DM as widget,2204.629554012839,0.0,72,64,failed,6911
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6911
Footer interaction in PiP,5773.528761391575,0.0,16,48,failed,6911
Landing page,0.0,0.0,0,0,pass,6911
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6911
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6911
Put call in PIP,9800.675699036085,0.0,44,117,pass,6911
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6911
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6911
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6911
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6911
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6911
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6911
Start a new call as widget,2559.7110054838136,0.0,7,64,failed,6911
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6911
Start a new video call in DM as widget,2204.629554012839,0.0,18,64,failed,6911
Start a new voice call in DM as widget,2204.629554012839,0.0,108,64,failed,6911
Test federated call with rtc modes compat and compat,5147.214364521074,0.0,206,119,failed,6911
Test federated call with rtc modes compat and legacy,902.7881553121034,0.0,4,61,failed,6911
Test federated call with rtc modes legacy and compat,2643.6839600942226,0.0,222,70,failed,6911
Test federated call with rtc modes legacy and legacy,8350.3079692942,0.0,63,119,failed,6911
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,135,120,failed,6911
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6911
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6911
has title,0.0,0.0,0,0,pass,6911
