test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,7010
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,11,62,failed,7010
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7010
Create and join a group call,3678.1798107573222,0.0,49,155,failed,7010
Decline a new video call in DM as widget,3370.822891238401,0.0,19,64,failed,7010
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7010
Footer interaction in PiP,5969.394835332257,0.0,23,48,failed,7010
Landing page,0.0,0.0,0,0,pass,7010
One to One call using matrix rtc 2.0 aka sticky events,3402.856909388015,0.0,10,15,failed,7010
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,7010
Put call in PIP,9909.62267024398,0.0,33,117,pass,7010
Sharing screen in group call,1317.5603819618636,0.0,6,88,failed,7010
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7010
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7010
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7010
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7010
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7010
Start a new call as widget,8221.994387263305,0.0,30,119,pass,7010
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7010
Start a new video call in DM as widget,3232.8832340641243,0.0,14,64,failed,7010
Start a new voice call in DM as widget,6963.956475831874,0.0,21,113,failed,7010
Test federated call with rtc modes compat and compat,1905.8631308080417,0.0,11,61,failed,7010
Test federated call with rtc modes compat and legacy,8335.494191326827,0.0,52,119,failed,7010
Test federated call with rtc modes legacy and compat,1905.8631308080417,0.0,13,61,failed,7010
Test federated call with rtc modes legacy and legacy,2618.809387481985,0.0,12,61,failed,7010
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9500.689863615737,0.0,30,120,failed,7010
"When creator left, avoid reconnect to the same SFU",5290.770159050964,0.0,14,28,failed,7010
can only interact with header and footer while reconnecting,1193.724853641655,0.0,5,18,pass,7010
has title,0.0,0.0,0,0,pass,7010
