test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6877
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,45,120,failed,6877
Create and join a group call,902.7881553121034,0.0,10,155,failed,6877
Decline a new video call in DM as widget,6963.313659105492,0.0,55,113,failed,6877
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6877
Footer interaction in PiP,5984.20861329963,0.0,24,48,failed,6877
Landing page,0.0,0.0,0,0,pass,6877
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6877
One to One rejoin after improper leave does not crash EC,3402.856909388015,0.0,10,15,failed,6877
Put call in PIP,9797.082174623176,0.0,37,117,pass,6877
Sharing screen in group call,8088.148859482166,0.0,31,178,failed,6877
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6877
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6877
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6877
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6877
"Sign up a new account, then login, then logout",2226.080970260481,0.0,9,82,failed,6877
Start a new call as widget,8204.752506697352,0.0,36,119,pass,6877
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6877
Start a new video call in DM as widget,6963.313659105492,0.0,64,113,failed,6877
Start a new voice call in DM as widget,6989.355637385348,0.0,44,113,failed,6877
Test federated call with rtc modes compat and compat,8399.902383715556,0.0,38,119,failed,6877
Test federated call with rtc modes compat and legacy,8399.902383715556,0.0,52,119,failed,6877
Test federated call with rtc modes legacy and compat,902.7881553121034,0.0,4,61,failed,6877
Test federated call with rtc modes legacy and legacy,902.7881553121034,0.0,4,61,failed,6877
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,30,120,failed,6877
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6877
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,6877
has title,0.0,0.0,0,0,pass,6877
