test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,6928
Bug new joiner was not publishing on correct SFU,6185.055763221809,0.0,57,120,failed,6928
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",894.0939729582108,0.0,3,14,failed,6928
Create and join a group call,0.0,0.0,0,0,failed,6928
Decline a new video call in DM as widget,3193.0452350180894,0.0,64,64,failed,6928
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6928
Footer interaction in PiP,5984.20861329963,0.0,30,48,failed,6928
Landing page,0.0,0.0,0,0,pass,6928
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6928
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6928
Put call in PIP,9797.082174623176,0.0,115,117,pass,6928
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6928
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6928
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,6928
Should show error screen if call creation is restricted,894.0939729582108,0.0,3,17,failed,6928
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6928
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,6928
Start a new call as widget,2831.4436605215355,0.0,51,64,failed,6928
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6928
Start a new video call in DM as widget,4127.498114280416,0.0,35,107,failed,6928
Start a new voice call in DM as widget,4591.801867136543,0.0,27,113,failed,6928
Test federated call with rtc modes compat and compat,1317.5603819618636,0.0,4,61,failed,6928
Test federated call with rtc modes compat and legacy,2693.278374515579,0.0,99,70,failed,6928
Test federated call with rtc modes legacy and compat,5147.214364521074,0.0,37,119,failed,6928
Test federated call with rtc modes legacy and legacy,8399.902383715556,0.0,75,119,failed,6928
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9388.149367994934,0.0,111,120,failed,6928
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6928
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,6928
has title,0.0,0.0,0,0,pass,6928
