test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,7084
Bug new joiner was not publishing on correct SFU,3370.822891238401,0.0,30,62,failed,7084
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7084
Create and join a group call,902.7881553121034,0.0,10,155,failed,7084
Decline a new video call in DM as widget,3370.822891238401,0.0,28,64,failed,7084
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7084
Footer interaction in PiP,6146.689073409598,0.0,24,48,pass,7084
Landing page,0.0,0.0,0,0,pass,7084
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7084
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7084
Put call in PIP,3370.822891238401,0.0,44,60,failed,7084
Sharing screen in group call,1317.5603819618636,0.0,6,88,failed,7084
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7084
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,7084
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7084
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7084
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7084
Start a new call as widget,3232.8832340641243,0.0,69,64,failed,7084
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7084
Start a new video call in DM as widget,3232.8832340641243,0.0,26,64,failed,7084
Start a new voice call in DM as widget,7101.89613300615,0.0,85,113,failed,7084
Test federated call with rtc modes compat and compat,1905.8631308080417,0.0,49,61,failed,7084
Test federated call with rtc modes compat and legacy,1905.8631308080417,0.0,141,61,failed,7084
Test federated call with rtc modes legacy and compat,2169.8631308080417,0.0,14,61,failed,7084
Test federated call with rtc modes legacy and legacy,1905.8631308080417,0.0,19,61,failed,7084
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9499.583967179764,0.0,52,120,failed,7084
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7084
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7084
has title,0.0,0.0,0,0,pass,7084
