test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",894.0939729582108,0.0,3,14,failed,7096
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,33,120,failed,7096
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7096
Create and join a group call,902.7881553121034,0.0,10,155,failed,7096
Decline a new video call in DM as widget,7776.891255275376,0.0,41,113,failed,7096
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7096
Footer interaction in PiP,5969.394835332257,0.0,18,48,failed,7096
Landing page,0.0,0.0,0,0,pass,7096
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,7096
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7096
Put call in PIP,3370.822891238401,0.0,15,60,failed,7096
Sharing screen in group call,8119.38842588753,0.0,192,178,failed,7096
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7096
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7096
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7096
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7096
"Sign up a new account, then login, then logout",1722.961982552809,0.0,5,46,failed,7096
Start a new call as widget,3370.822891238401,0.0,21,64,failed,7096
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7096
Start a new video call in DM as widget,3370.822891238401,0.0,28,64,failed,7096
Start a new voice call in DM as widget,3370.822891238401,0.0,17,64,failed,7096
Test federated call with rtc modes compat and compat,8472.32795206513,0.0,37,119,failed,7096
Test federated call with rtc modes compat and legacy,5064.002222538678,0.0,64,119,failed,7096
Test federated call with rtc modes legacy and compat,2584.635357457802,0.0,41,61,failed,7096
Test federated call with rtc modes legacy and legacy,8472.32795206513,0.0,137,119,failed,7096
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,9499.583967179764,0.0,37,120,failed,7096
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7096
can only interact with header and footer while reconnecting,894.0939729582108,0.0,3,18,failed,7096
has title,0.0,0.0,0,0,pass,7096
