test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3720.9380221398355,0.0,10,21,pass,7114
Bug new joiner was not publishing on correct SFU,3232.8832340641243,0.0,13,62,failed,7114
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7114
Create and join a group call,4043.7486457029418,0.0,30,155,failed,7114
Decline a new video call in DM as widget,3370.822891238401,0.0,13,64,failed,7114
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7114
Footer interaction in PiP,1905.8631308080417,0.0,8,31,failed,7114
Landing page,0.0,0.0,0,0,pass,7114
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7114
One to One rejoin after improper leave does not crash EC,3401.599744055208,0.0,10,15,failed,7114
Put call in PIP,3370.822891238401,0.0,15,60,failed,7114
Sharing screen in group call,1905.8631308080417,0.0,16,88,failed,7114
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7114
Should request JWT token before starting the call,1481.578933528233,0.0,5,17,pass,7114
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7114
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7114
"Sign up a new account, then login, then logout",3175.364241319921,0.0,11,82,pass,7114
Start a new call as widget,3232.8832340641243,0.0,12,64,failed,7114
Start a new call then leave and show the feedback screen,2046.558979456212,0.0,6,17,pass,7114
Start a new video call in DM as widget,8121.355865040172,0.0,24,113,pass,7114
Start a new voice call in DM as widget,6963.956475831874,0.0,23,113,failed,7114
Test federated call with rtc modes compat and compat,1905.8631308080417,0.0,15,61,failed,7114
Test federated call with rtc modes compat and legacy,2341.9768180065016,0.0,12,61,failed,7114
Test federated call with rtc modes legacy and compat,8488.25459923256,0.0,76,119,failed,7114
Test federated call with rtc modes legacy and legacy,1963.5251096187435,0.0,13,61,failed,7114
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,12,62,failed,7114
"When creator left, avoid reconnect to the same SFU",5290.770159050964,0.0,14,28,failed,7114
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,7114
has title,0.0,0.0,0,0,pass,7114
