test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",0.0,0.0,0,0,failed,6974
Bug new joiner was not publishing on correct SFU,9388.149367994934,0.0,28,120,failed,6974
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1745.3871117952801,0.0,8,14,pass,6974
Create and join a group call,902.7881553121034,0.0,10,155,failed,6974
Decline a new video call in DM as widget,7802.2904168288505,0.0,36,113,failed,6974
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,6974
Footer interaction in PiP,5984.20861329963,0.0,19,48,failed,6974
Landing page,0.0,0.0,0,0,pass,6974
One to One call using matrix rtc 2.0 aka sticky events,894.0939729582108,0.0,3,15,failed,6974
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,6974
Put call in PIP,9797.082174623176,0.0,32,117,pass,6974
Sharing screen in group call,902.7881553121034,0.0,6,88,failed,6974
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,6974
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,6974
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,6974
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,6974
Start a new call as widget,8204.752506697352,0.0,55,119,pass,6974
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,6974
Start a new video call in DM as widget,4591.801867136543,0.0,37,113,failed,6974
Start a new voice call in DM as widget,6989.355637385348,0.0,34,113,failed,6974
Test federated call with rtc modes compat and compat,8814.674610365315,0.0,141,119,failed,6974
Test federated call with rtc modes compat and legacy,8086.307969294199,0.0,159,119,failed,6974
Test federated call with rtc modes legacy and compat,8765.08019594396,0.0,97,119,failed,6974
Test federated call with rtc modes legacy and legacy,8392.928255641988,0.0,163,119,failed,6974
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,6185.055763221809,0.0,56,120,failed,6974
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,6974
can only interact with header and footer while reconnecting,908.0939729582108,0.0,4,18,failed,6974
has title,0.0,0.0,0,0,pass,6974
