test_name,total_move_distance,total_scroll_distance,total_click_count,total_input_count,test_result,Commit Number
"As a guest, create a call, share link and other join",3109.2526245355125,0.0,8,21,failed,7074
Bug new joiner was not publishing on correct SFU,9499.583967179764,0.0,48,120,failed,7074
"BugFix: When unmuting in lobby, you had to click twice to unmute in call",1861.2616003283651,0.0,8,14,pass,7074
Create and join a group call,1317.5603819618636,0.0,10,155,failed,7074
Decline a new video call in DM as widget,3370.822891238401,0.0,34,64,failed,7074
Error when pre-warming the focus are caught by the ErrorBoundary,908.0939729582108,0.0,4,17,pass,7074
Footer interaction in PiP,1905.8631308080417,0.0,20,31,failed,7074
Landing page,0.0,0.0,0,0,pass,7074
One to One call using matrix rtc 2.0 aka sticky events,3401.599744055208,0.0,10,15,failed,7074
One to One rejoin after improper leave does not crash EC,894.0939729582108,0.0,3,15,failed,7074
Put call in PIP,3232.8832340641243,0.0,63,60,failed,7074
Sharing screen in group call,7947.27473868907,0.0,233,178,failed,7074
Should automatically retry non fatal JWT errors,908.0939729582108,0.0,4,17,pass,7074
Should request JWT token before starting the call,1474.6140520374963,0.0,5,17,pass,7074
Should show error screen if call creation is restricted,908.0939729582108,0.0,4,17,pass,7074
Should show error screen if fails to get JWT token,908.0939729582108,0.0,4,17,pass,7074
"Sign up a new account, then login, then logout",0.0,0.0,0,0,failed,7074
Start a new call as widget,3370.822891238401,0.0,26,64,failed,7074
Start a new call then leave and show the feedback screen,894.0939729582108,0.0,3,17,failed,7074
Start a new video call in DM as widget,3370.822891238401,0.0,27,64,failed,7074
Start a new voice call in DM as widget,3370.822891238401,0.0,36,64,failed,7074
Test federated call with rtc modes compat and compat,2204.037160832225,0.0,78,61,failed,7074
Test federated call with rtc modes compat and legacy,8208.32795206513,0.0,70,119,failed,7074
Test federated call with rtc modes legacy and compat,2618.809387481985,0.0,16,61,failed,7074
Test federated call with rtc modes legacy and legacy,2169.8631308080417,0.0,118,61,failed,7074
Test swapping publisher from https://app.m.localhost/#/welcome to https://app.othersite.m.localhost/#/welcome,3370.822891238401,0.0,26,62,failed,7074
"When creator left, avoid reconnect to the same SFU",894.0939729582108,0.0,3,14,failed,7074
can only interact with header and footer while reconnecting,1193.724853641655,0.0,5,18,pass,7074
has title,0.0,0.0,0,0,pass,7074
